PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"29114103","Association of Serotonin Transporter Gene AluJb Methylation with Major Depression, Amygdala Responsiveness, 5-HTTLPR/rs25531 Polymorphism, and Stress","Schneider I, Kugel H, Redlich R, Grotegerd D, Bürger C, Bürkner PC, Opel N, Dohm K, Zaremba D, Meinert S, Schröder N, Straßburg AM, Schwarte K, Schettler C, Ambrée O, Rust S, Domschke K, Arolt V, Heindel W, Baune BT, Zhang W, Dannlowski U, Hohoff C.","Neuropsychopharmacology. 2018 May;43(6):1308-1316. doi: 10.1038/npp.2017.273. Epub 2017 Nov 7.","Schneider I","Neuropsychopharmacology","2018","2017/11/09","PMC5916353","","10.1038/npp.2017.273"
"29368666","Tryptophan supplementation and serotonin function: genetic variations in behavioural effects","Gibson EL.","Proc Nutr Soc. 2018 May;77(2):174-188. doi: 10.1017/S0029665117004451. Epub 2018 Jan 25.","Gibson EL","Proc Nutr Soc","2018","2018/01/26","","","10.1017/S0029665117004451"
"29892168","The TPH1 rs211105 gene polymorphism affects abdominal symptoms and quality of life of diarrhea-predominant irritable bowel syndrome","Katsumata R, Shiotani A, Murao T, Ishii M, Fujita M, Matsumoto H, Haruma K.","J Clin Biochem Nutr. 2018 May;62(3):270-276. doi: 10.3164/jcbn.17-76. Epub 2018 Jan 27.","Katsumata R","J Clin Biochem Nutr","2018","2018/06/13","PMC5990411","","10.3164/jcbn.17-76"
"28444137","Effects of Serotonin Transporter Gene Variation on Impulsivity Mediated by Default Mode Network: A Family Study of Depression","Cha J, Guffanti G, Gingrich J, Talati A, Wickramaratne P, Weissman M, Posner J.","Cereb Cortex. 2018 Jun 1;28(6):1911-1921. doi: 10.1093/cercor/bhx097.","Cha J","Cereb Cortex","2018","2017/04/27","PMC6019008","","10.1093/cercor/bhx097"
"30886676","Polymorphisms of serotonin transporter gene and psychological status in patients with multiple sclerosis","Farjadian S, Fakhraei B, Niknam Z, Nasiri M, Azad A, Farjam M, Nikseresht A.","Iran J Neurol. 2018 Jul 6;17(3):105-110.","Farjadian S","Iran J Neurol","2018","2019/03/20","PMC6420687","",""
"30061860","Poststroke Depression Biomarkers: A Narrative Review","Levada OA, Troyan AS.","Front Neurol. 2018 Jul 16;9:577. doi: 10.3389/fneur.2018.00577. eCollection 2018.","Levada OA","Front Neurol","2018","2018/08/01","PMC6055004","","10.3389/fneur.2018.00577"
"30127611","Associations between stress and depression symptom profiles vary according to serotonin transporter polymorphism in rural Australians","Sharpley CF, Bitsika V, McMillan ME, Jesulola E, Agnew LL.","Neuropsychiatr Dis Treat. 2018 Aug 10;14:2007-2016. doi: 10.2147/NDT.S168291. eCollection 2018.","Sharpley CF","Neuropsychiatr Dis Treat","2018","2018/08/22","PMC6091248","","10.2147/NDT.S168291"
"30147642","Glycosylation States of Pre- and Post-synaptic Markers of 5-HT Neurons Differ With Sex and 5-HTTLPR Genotype in Cortical Autopsy Samples","Nyarko JNK, Quartey MO, Heistad RM, Pennington PR, Poon LJ, Knudsen KJ, Allonby O, El Zawily AM, Freywald A, Rauw G, Baker GB, Mousseau DD.","Front Neurosci. 2018 Aug 10;12:545. doi: 10.3389/fnins.2018.00545. eCollection 2018.","Nyarko JNK","Front Neurosci","2018","2018/08/28","PMC6096231","","10.3389/fnins.2018.00545"
"29778546","Imaging genetics paradigms in depression research: Systematic review and meta-analysis","Pereira LP, Köhler CA, Stubbs B, Miskowiak KW, Morris G, de Freitas BP, Thompson T, Fernandes BS, Brunoni AR, Maes M, Pizzagalli DA, Carvalho AF.","Prog Neuropsychopharmacol Biol Psychiatry. 2018 Aug 30;86:102-113. doi: 10.1016/j.pnpbp.2018.05.012. Epub 2018 May 17.","Pereira LP","Prog Neuropsychopharmacol Biol Psychiatry","2018","2018/05/21","PMC6240165","NIHMS995725","10.1016/j.pnpbp.2018.05.012"
"29940236","Modulation of glucocorticoids by the serotonin transporter polymorphism: A narrative review","Klein Gunnewiek TM, Homberg JR, Kozicz T.","Neurosci Biobehav Rev. 2018 Sep;92:338-349. doi: 10.1016/j.neubiorev.2018.06.022. Epub 2018 Jun 22.","Klein Gunnewiek TM","Neurosci Biobehav Rev","2018","2018/06/26","","","10.1016/j.neubiorev.2018.06.022"
"30180828","Genotype-dependent associations between serotonin transporter gene (SLC6A4) DNA methylation and late-life depression","Lam D, Ancelin ML, Ritchie K, Freak-Poli R, Saffery R, Ryan J.","BMC Psychiatry. 2018 Sep 4;18(1):282. doi: 10.1186/s12888-018-1850-4.","Lam D","BMC Psychiatry","2018","2018/09/06","PMC6122720","","10.1186/s12888-018-1850-4"
"29957477","5-HTT mRNA level as a potential biomarker of treatment response in patients with major depression in a clinical trial","Kao WT, Chang CL, Lung FW.","J Affect Disord. 2018 Oct 1;238:597-608. doi: 10.1016/j.jad.2018.06.035. Epub 2018 Jun 20.","Kao WT","J Affect Disord","2018","2018/06/30","","","10.1016/j.jad.2018.06.035"
"30581206","5-HTTLPR and MTHFR 677C>T polymorphisms and response to yoga-based lifestyle intervention in major depressive disorder: A randomized active-controlled trial","Tolahunase MR, Sagar R, Dada R.","Indian J Psychiatry. 2018 Oct-Dec;60(4):410-426. doi: 10.4103/psychiatry.IndianJPsychiatry_398_17.","Tolahunase MR","Indian J Psychiatry","2018","2018/12/25","PMC6278208","","10.4103/psychiatry.IndianJPsychiatry_398_17"
"29913130","Effect of 5-HTTLPR on current source density, connectivity, and topological properties of resting state EEG networks","Proshina EA, Savostyanov AN, Bocharov AV, Knyazev GG.","Brain Res. 2018 Oct 15;1697:67-75. doi: 10.1016/j.brainres.2018.06.018. Epub 2018 Jun 15.","Proshina EA","Brain Res","2018","2018/06/19","","","10.1016/j.brainres.2018.06.018"
"29790822","The serotonin transporter polymorphism (5-HTTLPR) and cortisol stress responsiveness: preliminary evidence for a modulating role for sleep quality","van Dalfsen JH, Markus CR.","Stress. 2018 Nov;21(6):503-510. doi: 10.1080/10253890.2018.1475472. Epub 2018 May 23.","van Dalfsen JH","Stress","2018","2018/05/24","","","10.1080/10253890.2018.1475472"
"30426571","The serotonin transporter and the activity regulated cytoskeleton-associated protein genes in antidepressant response and resistance: 5-HTTLPR and other variants","Calabrò M, Fabbri C, Crisafulli C, Albani D, Forloni G, Kasper S, Sidoti A, Velardi E, Zohar J, Juven-Wetzler A, Souery D, Montgomery S, Mendlewicz J, Serretti A.","Hum Psychopharmacol. 2018 Nov;33(6):e2682. doi: 10.1002/hup.2682. Epub 2018 Nov 13.","Calabrò M","Hum Psychopharmacol","2018","2018/11/15","","","10.1002/hup.2682"
"30582858","NEUROPSYCHOBIOLOGICAL MECHANISMS OF AFFECTIVE AND COGNITIVE DISORDERS IN THE CHORNOBYL CLEAN-UP WORKERS TAKING INTO ACCOUNT THE SPECIFIC GENE POLYMORPHISMS","Loganovsky KN, Bomko MO, Abramenko IV, Kuts KV, Belous NI, Masiuk SV, Gresko MV, Loganovska TK, Antypchuk KY, Perchuk IV, Kreinis GY, Chumak SA.","Probl Radiac Med Radiobiol. 2018 Dec;23:373-409. doi: 10.33145/2304-8336-2018-23-373-409.","Loganovsky KN","Probl Radiac Med Radiobiol","2018","2018/12/25","","","10.33145/2304-8336-2018-23-373-409"
"30176268","Maternal separation induces anhedonia in female heterozygous serotonin transporter knockout rats","Houwing DJ, Ramsteijn AS, Riemersma IW, Olivier JDA.","Behav Brain Res. 2019 Jan 1;356:204-207. doi: 10.1016/j.bbr.2018.08.031. Epub 2018 Aug 31.","Houwing DJ","Behav Brain Res","2019","2018/09/04","","","10.1016/j.bbr.2018.08.031"
"30520759","Association Study Between Serotonin Transporter Gene and Fluoxetine Response in Mexican Patients With Major Depressive Disorder","Camarena B, Álvarez-Icaza D, Hernández S, Aguilar A, Münch L, Martínez C, Becerra-Palars C.","Clin Neuropharmacol. 2019 Jan/Feb;42(1):9-13. doi: 10.1097/WNF.0000000000000315.","Camarena B","Clin Neuropharmacol","2019","2018/12/07","","","10.1097/WNF.0000000000000315"
"30565905","Lifetime major depression and grey-matter volume","Ancelin ML, Carrière I, Artero S, Maller J, Meslin C, Ritchie K, Ryan J, Chaudieu I.","J Psychiatry Neurosci. 2019 Jan 1;44(1):45-53. doi: 10.1503/jpn.180026.","Ancelin ML","J Psychiatry Neurosci","2019","2018/12/20","PMC6306287","","10.1503/jpn.180026"
"30724325","Association between 5-HTTLPR polymorphism, suicide attempt and comorbidity in Mexican adolescents with major depressive disorder","Sarmiento-Hernández EI, Ulloa-Flores RE, Camarena-Medellín B, Sanabrais-Jiménez MA, Aguilar-García A, Hernández-Muñoz S.","Actas Esp Psiquiatr. 2019 Jan;47(1):1-6. Epub 2019 Jan 1.","Sarmiento-Hernández EI","Actas Esp Psiquiatr","2019","2019/02/07","","",""
"30125622","The influence of the serotonin transporter gene 5-HTTLPR polymorphism on suicidal behaviors: a meta-analysis","Fanelli G, Serretti A.","Prog Neuropsychopharmacol Biol Psychiatry. 2019 Jan 10;88:375-387. doi: 10.1016/j.pnpbp.2018.08.007. Epub 2018 Aug 17.","Fanelli G","Prog Neuropsychopharmacol Biol Psychiatry","2019","2018/08/21","","","10.1016/j.pnpbp.2018.08.007"
"29982901","Examining the effect of 5-HTTLPR on depressive symptoms in postmenopausal women 1 year after initial breast cancer treatment","Wang JS, Conley YP, Sereika SM, Bender CM, Godbole P, Wesmiller SW.","Support Care Cancer. 2019 Feb;27(2):513-519. doi: 10.1007/s00520-018-4332-9. Epub 2018 Jul 7.","Wang JS","Support Care Cancer","2019","2018/07/09","PMC10049410","NIHMS980200","10.1007/s00520-018-4332-9"
"30321558","Overnight retention of emotional memories is influenced by BDNF Val66Met but not 5-HTTLPR","Harrington MO, Klaus K, Vaht M, Harro J, Pennington K, Durrant SJ.","Behav Brain Res. 2019 Feb 1;359:17-27. doi: 10.1016/j.bbr.2018.10.015. Epub 2018 Oct 13.","Harrington MO","Behav Brain Res","2019","2018/10/16","","","10.1016/j.bbr.2018.10.015"
"34908940","Maladaptive Coping Strategies and Neuroticism Mediate the Relationship Between 5HTT-LPR Polymorphisms and Symptoms of Anxiety in Elite Athletes","Altamura M, Iuso S, D'Andrea G, D'Urso F, Piccininni C, Angelini E, Sessa F, Margaglione M, Padulo C, Fairfield B, Petito A, Bellomo A.","Clin Neuropsychiatry. 2019 Feb;16(1):62-71.","Altamura M","Clin Neuropsychiatry","2019","2021/12/15","PMC8650181","",""
"30447571","Epigenetic variation at the SLC6A4 gene promoter in mother-child pairs with major depressive disorder","Mendonça MS, Mangiavacchi PM, De Sousa PF, Crippa JAS, Mendes AV, Loureiro SR, Martín-Santos R, Quirino CR, Kanashiro MM, Rios AFL.","J Affect Disord. 2019 Feb 15;245:716-723. doi: 10.1016/j.jad.2018.10.369. Epub 2018 Nov 6.","Mendonça MS","J Affect Disord","2019","2018/11/18","","","10.1016/j.jad.2018.10.369"
"30578947","Pharmacokinetic-Pharmacodynamic interaction associated with venlafaxine-XR remission in patients with major depressive disorder with history of citalopram / escitalopram treatment failure","Ahmed AT, Biernacka JM, Jenkins G, Rush AJ, Shinozaki G, Veldic M, Kung S, Bobo WV, Hall-Flavin DK, Weinshilboum RM, Wang L, Frye MA.","J Affect Disord. 2019 Mar 1;246:62-68. doi: 10.1016/j.jad.2018.12.021. Epub 2018 Dec 17.","Ahmed AT","J Affect Disord","2019","2018/12/23","PMC6501809","NIHMS1024714","10.1016/j.jad.2018.12.021"
"30948693","The Association between Serotonin Transporter Polymorphism, Platelet Serotonin Concentration and Insomnia in Non-Depressed Veterans with Posttraumatic Stress Disorder","Kovacic Petrovic Z, Nedic Erjavec G, Nikolac Perkovic M, Svob Strac D, Peraica T, Tudor L, Pivac N.","Psychiatr Danub. 2019 Mar;31(1):78-87. doi: 10.24869/psyd.2019.78.","Kovacic Petrovic Z","Psychiatr Danub","2019","2019/04/06","","","10.24869/psyd.2019.78"
"31933907","Serotonin transporter-linked polymorphic region genotypes in relation to stress conditions among patients with papillary thyroid carcinoma","Chen FX, Chen XS, Guo JC, Zheng BA, Guo M.","Int J Clin Exp Pathol. 2019 Mar 1;12(3):968-977. eCollection 2019.","Chen FX","Int J Clin Exp Pathol","2019","2020/01/15","PMC6945171","",""
"31024264","Effects of Different Stressors Are Modulated by Different Neurobiological Systems: The Role of GABA-A Versus CB1 Receptor Gene Variants in Anxiety and Depression","Gonda X, Petschner P, Eszlari N, Sutori S, Gal Z, Koncz S, Anderson IM, Deakin B, Juhasz G, Bagdy G.","Front Cell Neurosci. 2019 Apr 9;13:138. doi: 10.3389/fncel.2019.00138. eCollection 2019.","Gonda X","Front Cell Neurosci","2019","2019/04/27","PMC6467241","","10.3389/fncel.2019.00138"
"31024427","SLC6A4 Repeat and Single-Nucleotide Polymorphisms Are Associated With Depression and Rest Tremor in Parkinson's Disease: An Exploratory Study","Wang JY, Fan QY, He JH, Zhu SG, Huang CP, Zhang X, Zhu JH.","Front Neurol. 2019 Apr 9;10:333. doi: 10.3389/fneur.2019.00333. eCollection 2019.","Wang JY","Front Neurol","2019","2019/04/27","PMC6465511","","10.3389/fneur.2019.00333"
"29535036","Interactive effects of genetic polymorphisms and childhood adversity on brain morphologic changes in depression","Kim YK, Ham BJ, Han KM.","Prog Neuropsychopharmacol Biol Psychiatry. 2019 Apr 20;91:4-13. doi: 10.1016/j.pnpbp.2018.03.009. Epub 2018 Mar 10.","Kim YK","Prog Neuropsychopharmacol Biol Psychiatry","2019","2018/03/15","","","10.1016/j.pnpbp.2018.03.009"
"29683385","Polymorphism in the serotonin transporter gene polymorphisms ( 5-HTTLPR) modifies the association between significant life events and depression in people with multiple sclerosis","Saul A, Taylor B, Simpson S Jr, Ponsonby AL, Blizzard L, Dwyer T, McMorran B, Wood B, van der Mei IA.","Mult Scler. 2019 May;25(6):848-855. doi: 10.1177/1352458518770021. Epub 2018 Apr 23.","Saul A","Mult Scler","2019","2018/04/24","","","10.1177/1352458518770021"
"31223242","No Interaction Between Childhood Maltreatment and Serotonin Transporter Gene in Recurrent Major Depressive Disorder: A Clinical Sample","Özçürümez G, Yurdakul HT, Terzi Y, Direk N, Eşsizoğlu A, Şahin F.","Noro Psikiyatr Ars. 2019 May 2;56(2):110-114. doi: 10.29399/npa.23325. eCollection 2019 Jun.","Özçürümez G","Noro Psikiyatr Ars","2019","2019/06/22","PMC6563855","","10.29399/npa.23325"
"31228794","A preliminary association study between serotonin transporter (5-HTTLPR), receptor polymorphisms (5-HTR1A, 5-HTR2A) and depression symptom-clusters in a north Indian population suffering from Major Depressive Disorder (MDD)","Basu A, Chadda RK, Sood M, Kaur H, Kukreti R.","Asian J Psychiatr. 2019 Jun;43:184-188. doi: 10.1016/j.ajp.2019.05.028. Epub 2019 May 17.","Basu A","Asian J Psychiatr","2019","2019/06/23","","","10.1016/j.ajp.2019.05.028"
"29094757","Sometimes It's Good to be Short: The Serotonin Transporter Gene, Positive Parenting, and Adolescent Depression","Little K, Olsson CA, Whittle S, Macdonald JA, Sheeber LB, Youssef GJ, Simmons JG, Sanson AV, Foley DL, Allen NB.","Child Dev. 2019 Jul;90(4):1061-1079. doi: 10.1111/cdev.12987. Epub 2017 Nov 2.","Little K","Child Dev","2019","2017/11/03","","","10.1111/cdev.12987"
"31006322","Genetic and Epigenetic Regulation of the Serotonin Transporter Gene in Late-Life Depression","Ryan J, Ancelin ML.","J Geriatr Psychiatry Neurol. 2019 Jul;32(4):175-177. doi: 10.1177/0891988719841725. Epub 2019 Apr 21.","Ryan J","J Geriatr Psychiatry Neurol","2019","2019/04/23","","","10.1177/0891988719841725"
"30614673","Constitutive Serotonin Transporter Reduction Resembles Maternal Separation with Regard to Stress-Related Gene Expression","Comasco E, Schijven D, de Maeyer H, Vrettou M, Nylander I, Sundström-Poromaa I, Olivier JDA.","ACS Chem Neurosci. 2019 Jul 17;10(7):3132-3142. doi: 10.1021/acschemneuro.8b00595. Epub 2019 Jan 23.","Comasco E","ACS Chem Neurosci","2019","2019/01/08","","","10.1021/acschemneuro.8b00595"
"31246736","The interaction between estradiol change and the serotonin transporter gene (5-HTTLPR) polymorphism is associated with postpartum depressive symptoms","Hu J, Zhou B, Li Y, Deng Y, He Q, Ye J, Ning Y.","Psychiatr Genet. 2019 Aug;29(4):97-102. doi: 10.1097/YPG.0000000000000222.","Hu J","Psychiatr Genet","2019","2019/06/28","","","10.1097/YPG.0000000000000222"
"31181376","The involvement of sleep in the relationship between the serotonin transporter gene-linked polymorphic region (5-HTTLPR) and depression: A systematic review","van Dalfsen JH, Markus CR.","J Affect Disord. 2019 Sep 1;256:205-212. doi: 10.1016/j.jad.2019.05.047. Epub 2019 May 27.","van Dalfsen JH","J Affect Disord","2019","2019/06/11","","","10.1016/j.jad.2019.05.047"
"31448578","Emotional stability is associated with the MAOA promoter uVNTR polymorphism in women","Rodríguez-Ramos Á, Moriana JA, García-Torres F, Ruiz-Rubio M.","Brain Behav. 2019 Sep;9(9):e01376. doi: 10.1002/brb3.1376. Epub 2019 Aug 25.","Rodríguez-Ramos Á","Brain Behav","2019","2019/08/27","PMC6749489","","10.1002/brb3.1376"
"31133468","Neurodegenerative Disease Caregivers' 5-HTTLPR Genotype Moderates the Effect of Patients' Empathic Accuracy Deficits on Caregivers' Well-Being","Wells JL, Brown CL, Hua AY, Soyster PD, Chen KH, Dokuru DR, Coppola G, Haase CM, Levenson RW.","Am J Geriatr Psychiatry. 2019 Oct;27(10):1046-1056. doi: 10.1016/j.jagp.2019.04.009. Epub 2019 Apr 29.","Wells JL","Am J Geriatr Psychiatry","2019","2019/05/29","PMC6739173","NIHMS1043435","10.1016/j.jagp.2019.04.009"
"31440532","Risk and protective effects of serotonin and BDNF genes on stress-related adult psychiatric symptoms","Nestor PG, O'Donovan K, Lapp HE, Hasler VC, Boodai SB, Hunter R.","Neurobiol Stress. 2019 Jul 26;11:100186. doi: 10.1016/j.ynstr.2019.100186. eCollection 2019 Nov.","Nestor PG","Neurobiol Stress","2019","2019/08/24","PMC6700400","","10.1016/j.ynstr.2019.100186"
"31844779","EEG cross-frequency correlations as a marker of predisposition to affective disorders","Knyazev GG, Savostyanov AN, Bocharov AV, Aftanas LI.","Heliyon. 2019 Nov 29;5(11):e02942. doi: 10.1016/j.heliyon.2019.e02942. eCollection 2019 Nov.","Knyazev GG","Heliyon","2019","2019/12/18","PMC6895656","","10.1016/j.heliyon.2019.e02942"
"30133038","Relational Victimization and Telomere Length in Adolescent Girls","Manczak EM, Gotlib IH.","J Res Adolesc. 2020 Jan;30 Suppl 1:39-45. doi: 10.1111/jora.12447. Epub 2018 Aug 21.","Manczak EM","J Res Adolesc","2020","2018/08/23","PMC6384163","NIHMS982504","10.1111/jora.12447"
"31931271","The moderating effect of FKBP5 and 5-HTTLPR polymorphisms on the day-level association between drinking to cope motivation and negative affect","Covault J, Armeli S, Tennen H.","Psychiatry Res. 2020 Feb;284:112756. doi: 10.1016/j.psychres.2020.112756. Epub 2020 Jan 3.","Covault J","Psychiatry Res","2020","2020/01/14","PMC7017904","NIHMS1549908","10.1016/j.psychres.2020.112756"
